time,seconds_elapsed,dBFS (Original),valor_normalizado (0-100)
1776314297458000000,54.59399975585937,-21.88947868347168,63.8285
1776314297564000000,54.7,-16.760908126831055,73.4328
1776314297669000000,54.805,-19.768606185913086,67.8002
1776314297774000000,54.910000244140626,-23.77970314025879,60.2886
1776314297879000000,55.015,-27.563753128051758,53.2022
1776314297984000000,55.12,-31.504409790039062,45.8226
1776314298089000000,55.225,-20.34478187561035,66.7212
1776314298195000000,55.331,-19.354476928710938,68.5758
1776314298300000000,55.436,-22.367137908935547,62.9340
1776314298405000000,55.541,-23.547794342041016,60.7229
1776314298510000000,55.64600024414062,-25.4112491607666,57.2332
1776314298615000000,55.751,-25.443979263305664,57.1719
1776314298720000000,55.856,-17.54033088684082,71.9731
1776314298822000000,55.95800024414063,-20.22980499267578,66.9366
1776314298927000000,56.063,-23.77775001525879,60.2923
1776314299029000000,56.165,-25.24688720703125,57.5410
1776314299134000000,56.270000244140626,-25.604320526123047,56.8717
1776314299236000000,56.372,-5.969776630401611,93.6414
1776314299341000000,56.477,-10.612593650817871,84.9467
1776314299446000000,56.58200024414062,-13.504252433776855,79.5315
1776314299551000000,56.687,-15.92835807800293,74.9919
1776314299656000000,56.792,-20.233802795410156,66.9291
1776314299761000000,56.897,-23.48324203491211,60.8438
1776314299866000000,57.00199975585937,-26.66807746887207,54.8796
1776314299972000000,57.108,-28.722415924072266,51.0324
1776314300077000000,57.213,-31.042539596557617,46.6875
1776314300182000000,57.31800024414063,-29.333251953125,49.8885
1776314300287000000,57.423,-31.5583553314209,45.7215
1776314300392000000,57.528,-34.181026458740234,40.8100
1776314300497000000,57.633,-37.20720672607422,35.1429
1776314300602000000,57.73799975585938,-39.73255157470703,30.4137
1776314300707000000,57.843,-42.20552062988281,25.7825
1776314300812000000,57.948,-27.075153350830078,54.1172
1776314300915000000,58.051,-30.216764450073242,48.2339
1776314301020000000,58.156,-34.510005950927734,40.1940
1776314301122000000,58.25799975585937,-37.72534942626953,34.1726
1776314301227000000,58.363,-39.573486328125,30.7116
1776314301329000000,58.465,-30.633655548095703,47.4532
1776314301434000000,58.56999975585938,-27.080692291259766,54.1069
1776314301539000000,58.675,-25.268306732177734,57.5009
1776314301639000000,58.775,-26.456573486328125,55.2757
1776314301744000000,58.88,-29.446990966796875,49.6755
1776314301850000000,58.985999755859375,-30.15675163269043,48.3463
1776314301955000000,59.091,-33.054176330566406,42.9203
1776314302060000000,59.196,-34.698509216308594,39.8410
1776314302165000000,59.301,-35.11395263671875,39.0630
1776314302270000000,59.40600024414063,-37.05351638793945,35.4307
1776314302375000000,59.511,-36.254093170166016,36.9278
1776314302480000000,59.616,-27.453054428100586,53.4095
1776314302585000000,59.721,-28.447223663330078,51.5478
1776314302690000000,59.82599975585938,-29.307342529296875,49.9370
1776314302795000000,59.931,-31.373294830322266,46.0681
1776314302900000000,60.036,-34.28191375732422,40.6211
1776314303001000000,60.137,-36.91634750366211,35.6876
1776314303106000000,60.241999755859375,-39.6364631652832,30.5936
1776314303212000000,60.348,-40.03084945678711,29.8551
1776314303317000000,60.453,-41.736183166503906,26.6615
1776314303422000000,60.55800024414062,-43.65853500366211,23.0615
1776314303527000000,60.663,-44.42447280883789,21.6271
1776314303632000000,60.768,-35.260833740234375,38.7879
1776314303735000000,60.871,-37.8403434753418,33.9572
1776314303835000000,60.971,-37.31821823120117,34.9350
1776314303938000000,61.073999755859376,-40.237037658691406,29.4689
1776314304043000000,61.179,-41.42757034301758,27.2394
1776314304148000000,61.284,-32.294498443603516,44.3430
1776314304253000000,61.389,-28.9742374420166,50.5608
1776314304358000000,61.49400024414062,-27.077056884765625,54.1137
1776314304463000000,61.599,-29.374645233154297,49.8110
1776314304569000000,61.705,-24.17549705505371,59.5474
1776314304674000000,61.80999975585937,-21.409820556640625,64.7267
1776314304779000000,61.915,-24.624141693115234,58.7073
1776314304884000000,62.02,-26.981996536254883,54.2917
1776314304987000000,62.123,-29.72833251953125,49.1486
1776314305092000000,62.228,-32.3445930480957,44.2491
1776314305197000000,62.333,-33.54066467285156,42.0093
1776314305302000000,62.438000244140625,-35.69422149658203,37.9763
1776314305407000000,62.543,-36.26557159423828,36.9063
1776314305509000000,62.645,-37.88966751098633,33.8649
1776314305614000000,62.75000024414062,-37.21715545654297,35.1243
1776314305719000000,62.855,-39.041221618652344,31.7083
1776314305824000000,62.96,-35.31157684326172,38.6929
1776314305929000000,63.065,-33.398773193359375,42.2750
1776314306034000000,63.16999975585937,-35.5756950378418,38.1982
1776314306139000000,63.275,-37.94693374633789,33.7576
1776314306244000000,63.38,-39.563472747802734,30.7303
1776314306349000000,63.485,-41.123992919921875,27.8079
1776314306454000000,63.590000244140626,-42.66465759277344,24.9227
1776314306559000000,63.695,-37.188568115234375,35.1778
1776314306661000000,63.797,-31.105993270874023,46.5687
1776314306763000000,63.899,-33.20804214477539,42.6322
1776314306866000000,64.00199975585937,-29.545656204223633,49.4907
1776314306971000000,64.107,-31.430675506591797,45.9606
1776314307076000000,64.212,-33.25401306152344,42.5461
1776314307181000000,64.317,-33.3837890625,42.3030
1776314307287000000,64.423,-35.97834777832031,37.4442
1776314307392000000,64.528,-38.20928955078125,33.2663
1776314307493000000,64.629,-40.051002502441406,29.8173
1776314307598000000,64.73400024414063,-36.921451568603516,35.6780
1776314307703000000,64.839,-38.7242317199707,32.3020
1776314307807000000,64.943,-36.785133361816406,35.9333
1776314307912000000,65.048,-38.615997314453125,32.5047
1776314308017000000,65.153,-37.94626235961914,33.7589
1776314308122000000,65.25799975585937,-34.20619201660156,40.7629
1776314308227000000,65.363,-35.65778350830078,38.0445
1776314308328000000,65.464,-32.97260665893555,43.0731
1776314308433000000,65.569,-35.55107116699219,38.2444
1776314308538000000,65.67399975585937,-36.3400764465332,36.7668
1776314308643000000,65.779,-38.37090301513672,32.9637
1776314308748000000,65.884,-38.52617263793945,32.6729
1776314308853000000,65.989,-39.52680969238281,30.7990
1776314308958000000,66.09400024414063,-32.88459396362305,43.2379
1776314309064000000,66.2,-19.70081329345703,67.9272
1776314309169000000,66.305,-22.25860595703125,63.1372
1776314309274000000,66.40999975585937,-11.011773109436035,84.1992
1776314309379000000,66.515,-11.693873405456543,82.9218
1776314309484000000,66.62,-15.975115776062012,74.9043
1776314309589000000,66.725,-17.87120246887207,71.3535
1776314309694000000,66.83000024414062,-19.027050018310547,69.1890
1776314309800000000,66.936,-23.848440170288086,60.1599
1776314309905000000,67.041,-27.838666915893555,52.6874
1776314310010000000,67.14599975585938,-23.170196533203125,61.4301
1776314310115000000,67.251,-19.550933837890625,68.2079
1776314310220000000,67.356,-22.909475326538086,61.9183
1776314310325000000,67.461,-22.35299301147461,62.9604
1776314310430000000,67.56600024414062,-20.562702178955078,66.3131
1776314310535000000,67.671,-21.723644256591797,64.1390
1776314310641000000,67.777,-21.1046199798584,65.2983
1776314310746000000,67.88199975585937,-20.945463180541992,65.5963
1776314310851000000,67.987,-23.970306396484375,59.9317
1776314310956000000,68.092,-20.125307083129883,67.1322
1776314311061000000,68.197,-24.439699172973633,59.0527
1776314311166000000,68.30200024414063,-28.13519287109375,52.1321
1776314311271000000,68.407,-30.989585876464844,46.7867
1776314311377000000,68.513,-18.196367263793945,70.7446
1776314311482000000,68.61799975585937,-4.819255352020264,95.7959
1776314311585000000,68.721,-9.086592674255371,87.8045
1776314311689000000,68.825,-14.509821891784668,77.6484
1776314311794000000,68.92999975585937,-19.74228858947754,67.8495
1776314311896000000,69.032,-23.719253540039062,60.4018
1776314312000000000,69.136,-27.508548736572266,53.3056
1776314312106000000,69.24199975585938,-30.826204299926758,47.0926
1776314312211000000,69.347,-34.01020431518555,41.1299
1776314312316000000,69.452,-36.35005569458008,36.7481
1776314312421000000,69.557,-33.14397048950195,42.7521
1776314312526000000,69.66200024414063,-34.873287200927734,39.5136
1776314312631000000,69.767,-36.62897872924805,36.2258
1776314312736000000,69.872,-35.86034393310547,37.6652
1776314312841000000,69.977,-14.53386402130127,77.6034
1776314312947000000,70.083,-17.110509872436523,72.7781
1776314313052000000,70.188,-20.119524002075195,67.1431
1776314313157000000,70.293,-23.431690216064453,60.9404
1776314313262000000,70.39800024414062,-11.417462348937988,83.4395
1776314313367000000,70.503,-16.586206436157227,73.7599
1776314313469000000,70.605,-20.515222549438477,66.4020
1776314313574000000,70.71000024414063,-25.26883316040039,57.4999
1776314313679000000,70.815,-28.334814071655273,51.7583
1776314313785000000,70.921,-31.13853645324707,46.5077
1776314313890000000,71.02599975585937,-29.423171997070312,49.7201
1776314313995000000,71.131,-31.519121170043945,45.7950
1776314314100000000,71.236,-30.69126319885254,47.3453
1776314314205000000,71.341,-32.883766174316406,43.2394
1776314314310000000,71.44600024414062,-35.6078987121582,38.1379
1776314314415000000,71.551,-37.825828552246094,33.9844
1776314314521000000,71.657,-34.159488677978516,40.8504
1776314314623000000,71.759,-28.952735900878906,50.6011
1776314314728000000,71.864,-30.5053653717041,47.6935
1776314314833000000,71.969,-32.89080047607422,43.2263
1776314314938000000,72.07399975585938,-32.57050704956055,43.8261
1776314315040000000,72.176,-30.37260627746582,47.9421
1776314315145000000,72.281,-32.07762145996094,44.7491
1776314315250000000,72.38599975585937,-35.19236755371094,38.9161
1776314315355000000,72.491,-38.48668670654297,32.7468
1776314315460000000,72.596,-41.093238830566406,27.8655
1776314315565000000,72.701,-41.20212173461914,27.6616
1776314315670000000,72.80600024414062,-40.13505935668945,29.6599
1776314315775000000,72.911,-40.33018493652344,29.2945
1776314315880000000,73.016,-42.49760437011719,25.2356
1776314315985000000,73.121,-44.7929801940918,20.9370
1776314316091000000,73.227,-42.54602813720703,25.1449
1776314316196000000,73.332,-40.69194793701172,28.6170
1776314316301000000,73.437,-23.486501693725586,60.8377
1776314316406000000,73.54200024414062,-23.380245208740234,61.0367
1776314316511000000,73.647,-25.28089714050293,57.4774
1776314316616000000,73.752,-24.71051788330078,58.5455
1776314316721000000,73.857,-25.81388282775879,56.4792
1776314316827000000,73.963,-26.82208251953125,54.5912
1776314316932000000,74.068,-29.140411376953125,50.2496
1776314317037000000,74.173,-26.609745025634766,54.9888
1776314317142000000,74.27800024414063,-29.066068649291992,50.3888
1776314317244000000,74.38,-30.86864471435547,47.0132
1776314317350000000,74.48600024414063,-17.245908737182617,72.5245
1776314317453000000,74.589,-19.824905395507812,67.6948
1776314317559000000,74.695,-20.152591705322266,67.0811
1776314317664000000,74.8,-21.265209197998047,64.9975
1776314317769000000,74.905,-21.2410945892334,65.0427
1776314317874000000,75.00999975585937,-22.44862174987793,62.7814
1776314317979000000,75.115,-18.71726417541504,69.7691
1776314318084000000,75.22,-17.34086799621582,72.3467
1776314318189000000,75.325,-16.841739654541016,73.2814
1776314318295000000,75.431,-18.330347061157227,70.4937
1776314318400000000,75.536,-17.449731826782227,72.1428
1776314318505000000,75.641,-18.286611557006836,70.5756
1776314318610000000,75.74599975585937,-20.544233322143555,66.3477
1776314318715000000,75.851,-23.917688369750977,60.0302
1776314318820000000,75.956,-27.354475021362305,53.5942
1776314318925000000,76.061,-30.012514114379883,48.6164
1776314319030000000,76.16600024414062,-31.459688186645508,45.9063
1776314319136000000,76.272,-33.915435791015625,41.3074
1776314319241000000,76.377,-36.171566009521484,37.0824
1776314319346000000,76.48199975585938,-38.88385009765625,32.0031
1776314319451000000,76.587,-40.88235855102539,28.2604
1776314319556000000,76.692,-43.51688766479492,23.3267
1776314319661000000,76.797,-42.208309173583984,25.7773
1776314319766000000,76.90200024414062,-38.85927963256836,32.0491
1776314319872000000,77.008,-21.38622283935547,64.7709
1776314319977000000,77.113,-24.161773681640625,59.5731
1776314320082000000,77.21799975585938,-21.7991886138916,63.9976
1776314320187000000,77.323,-23.61271858215332,60.6014
1776314320292000000,77.428,-26.167556762695312,55.8169
1776314320397000000,77.533,-29.187480926513672,50.1615
1776314320501000000,77.637,-27.48235511779785,53.3547
1776314320606000000,77.74200024414063,-22.73001480102539,62.2544
1776314320707000000,77.843,-25.222209930419922,57.5873
1776314320809000000,77.945,-28.605382919311523,51.2516
1776314320914000000,78.04999975585937,-32.23040771484375,44.4630
1776314321019000000,78.155,-34.89433670043945,39.4742
1776314321125000000,78.261,-35.86888885498047,37.6492
1776314321230000000,78.36600024414062,-24.872180938720703,58.2428
1776314321335000000,78.471,-23.51922035217285,60.7765
1776314321440000000,78.576,-26.08319091796875,55.9749
1776314321545000000,78.681,-28.74810218811035,50.9843
1776314321650000000,78.78599975585938,-32.31298065185547,44.3083
1776314321755000000,78.891,-35.84489822387695,37.6941
1776314321861000000,78.997,-37.33698272705078,34.8999
1776314321966000000,79.10200024414063,-30.613468170166016,47.4910
1776314322071000000,79.207,-31.559770584106445,45.7189
1776314322176000000,79.312,-18.837432861328125,69.5441
1776314322277000000,79.413,-7.115779876708984,91.4952
1776314322383000000,79.519,-12.126914978027344,82.1109
1776314322488000000,79.624,-15.582569122314453,75.6394
1776314322593000000,79.729,-20.085954666137695,67.2059
1776314322698000000,79.83399975585938,-23.236743927001953,61.3054
1776314322801000000,79.937,-19.705095291137695,67.9192
1776314322907000000,80.043,-18.929794311523438,69.3711
1776314323012000000,80.148,-20.425634384155273,66.5698
1776314323117000000,80.253,-23.64134979248047,60.5477
1776314323222000000,80.35800024414063,-14.125449180603027,78.3682
1776314323326000000,80.46200024414063,-15.228039741516113,76.3034
1776314323431000000,80.567,-18.71555519104004,69.7723
1776314323536000000,80.672,-16.35885238647461,74.1857
1776314323641000000,80.777,-12.959542274475098,80.5516
1776314323747000000,80.883,-14.052898406982422,78.5041
1776314323852000000,80.988,-16.625093460083008,73.6871
1776314323957000000,81.093,-19.94938850402832,67.4617
1776314324062000000,81.19800024414063,-19.34096908569336,68.6011
1776314324167000000,81.303,-21.034805297851562,65.4290
1776314324272000000,81.408,-24.8604679107666,58.2647
1776314324374000000,81.51000024414063,-28.14750099182129,52.1091
